 ,Area,Mean,Angle,IntDen,RawIntDen,Length
1,7,51.576,-116.565,361.035,361.035,6.265
2,5,13.760,-135.000,68.802,68.802,4.100
3,6,42.123,-120.964,252.738,252.738,5.489
4,6,21.271,-126.870,127.625,127.625,4.650
5,7,28.608,-99.462,200.257,200.257,6.021
6,8,14.772,-90.000,118.177,118.177,6.768
7,8,34.593,-135.000,276.744,276.744,7.250
