 ,Area,Mean,Angle,IntDen,RawIntDen,Length
1,7,18.906,36.870,132.344,132.344,5.618
2,7,24.391,30.964,170.736,170.736,6.250
3,5,28.029,33.690,140.146,140.146,3.816
4,7,13.019,-38.660,91.130,91.130,6.374
5,6,16.881,14.036,101.283,101.283,4.670
6,7,17.017,-9.462,119.118,119.118,5.799
