 ,Area,Mean,Angle,IntDen,RawIntDen,Length
1,9,17.838,-45.000,160.546,160.546,8.250
2,8,15.764,-56.310,126.111,126.111,6.803
3,7,16.938,-38.660,118.565,118.565,5.805
4,7,15.266,-90.000,106.861,106.861,6.169
5,6,14.715,-111.801,88.289,88.289,4.810
6,7,14.807,-18.435,103.648,103.648,6.325
7,9,13.620,-90.000,122.583,122.583,8.000
