 ,Area,Mean,Angle,IntDen,RawIntDen,Length
1,8,30.813,-26.565,246.508,246.508,7.267
2,8,34.564,26.565,276.509,276.509,7.289
3,8,48.354,33.690,386.834,386.834,7.106
4,6,37.874,-135.000,227.242,227.242,4.962
5,3,54.500,-116.565,163.500,163.500,2.358
6,5,27.733,-104.036,138.667,138.667,4.123
7,6,23.245,-45.000,139.472,139.472,4.596
8,6,17.293,-36.870,103.758,103.758,5.154
9,7,48.297,-38.660,338.082,338.082,6.010
10,11,27.180,-45.000,298.981,298.981,9.906
