 ,Area,Mean,Angle,IntDen,RawIntDen,Length
1,10,14.085,-45.000,140.850,140.850,8.750
2,7,49.746,-51.340,348.222,348.222,6.403
3,7,23.063,-45.000,161.444,161.444,5.735
4,8,45.219,-29.745,361.755,361.755,7.318
5,7,15.668,-38.660,109.673,109.673,6.009
6,7,22.868,0.000,160.076,160.076,5.676
7,8,37.453,-123.690,299.624,299.624,7.491
8,8,49.413,-90.000,395.300,395.300,7.341
9,6,48.560,-78.690,291.361,291.361,4.853
10,9,44.481,-69.444,400.333,400.333,8.233
