 ,Area,Mean,Angle,IntDen,RawIntDen,Length
1,7,43.877,-51.340,307.139,307.139,6.190
2,4,40.394,-71.565,161.576,161.576,3.132
3,4,30.944,-71.565,123.778,123.778,3.132
4,3,26.403,-63.435,79.208,79.208,2.062
5,6,34.443,-78.690,206.658,206.658,5.006
6,5,20.396,-75.964,101.979,101.979,4.272
7,8,20.031,-38.660,160.244,160.244,6.519
8,5,39.838,-104.036,199.190,199.190,4.430
9,5,30.499,-90.000,152.497,152.497,4.257
10,3,25.056,-63.435,75.167,75.167,2.062
11,5,20.503,-63.435,102.514,102.514,3.953
