 ,Area,Mean,Angle,IntDen,RawIntDen,Length
1,6,40.111,-90.000,240.667,240.667,5.000
2,8,49.165,-81.870,393.324,393.324,6.700
3,7,40.561,-80.538,283.926,283.926,6.083
4,9,66.112,-135.000,595.005,595.005,7.782
5,7,29.727,-120.964,208.086,208.086,6.263
6,8,30.667,-90.000,245.333,245.333,7.000
7,9,56.710,-75.964,510.389,510.389,7.601
