 ,Area,Mean,Angle,IntDen,RawIntDen,Length
1,9,13.228,-60.255,119.053,119.053,8.459
2,10,14.802,-49.399,148.023,148.023,9.199
3,7,15.228,-68.199,106.597,106.597,6.088
4,8,14.947,-74.055,119.575,119.575,6.671
5,5,14.931,-104.036,74.656,74.656,4.191
6,5,17.870,-90.000,89.352,89.352,3.509
7,8,14.829,-50.194,118.631,118.631,7.458
