 ,Area,Mean,Angle,IntDen,RawIntDen,Length
1,7,39.499,-111.801,276.493,276.493,5.942
2,6,30.290,-116.565,181.742,181.742,4.650
3,9,59.628,-140.194,536.649,536.649,7.603
4,7,43.867,-90.000,307.072,307.072,5.755
5,8,40.449,-56.310,323.595,323.595,6.946
6,12,37.136,-21.801,445.634,445.634,10.866
7,6,22.897,-36.870,137.383,137.383,4.717
8,7,22.662,-9.462,158.632,158.632,5.590
9,8,42.299,-8.130,338.395,338.395,6.792
10,9,40.758,-7.125,366.823,366.823,8.062
11,5,25.567,-14.036,127.833,127.833,3.717
