 ,Area,Mean,Angle,IntDen,RawIntDen,Length
1,9,29.169,7.125,262.523,262.523,7.603
2,6,38.206,0.000,229.233,229.233,5.006
3,8,27.000,15.945,216.000,216.000,7.215
4,8,19.595,-90.000,156.759,156.759,6.505
5,9,48.006,-104.036,432.050,432.050,8.070
6,10,41.306,-54.462,413.056,413.056,8.551
7,6,20.446,-38.660,122.675,122.675,5.350
8,10,18.989,-102.529,189.889,189.889,8.976
